@T,table
Created,2024-05-27 18:33
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2018-06-05 06:00,9.849810787427684
,2018-06-05 07:00,73.16030873884141
,2018-06-05 08:00,115.20025561425524
,2018-06-05 09:00,252.0237498651605
,2018-06-05 10:00,350.3439923858868
,2018-06-05 11:00,401.4514732028691
,2018-06-05 12:00,441.41983179791913
,2018-06-05 13:00,431.6663269534969
,2018-06-05 14:00,432.57496735038166
,2018-06-05 15:00,336.845556222308
,2018-06-05 16:00,295.0048730400758
,2018-06-05 17:00,217.1143683069502
,2018-06-05 18:00,32.61478563651201
,2018-06-05 19:00,6.1682085056195834
,2018-06-05 20:00,0.692411287170456
,2018-06-05 21:00,0.05989584453287721
,2018-06-05 22:00,0.031853673220162665
,2018-06-05 23:00,0.002634365258107308
,2018-06-06 00:00,0.0
,2018-06-06 01:00,0.0
,2018-06-06 02:00,0.0
,2018-06-06 03:00,0.0
,2018-06-06 04:00,0.22235273450369836
,2018-06-06 05:00,2.744367021847781
,2018-06-06 06:00,6.417537772557343
,2018-06-06 07:00,91.77129252096931
,2018-06-06 08:00,179.28253008021164
,2018-06-06 09:00,187.69809303465647
,2018-06-06 10:00,213.189455623107
,2018-06-06 11:00,298.726994884347
,2018-06-06 12:00,296.72033512762806
,2018-06-06 13:00,314.44720846872434
,2018-06-06 14:00,346.01337227264435
,2018-06-06 15:00,225.47611652426528
,2018-06-06 16:00,90.00924295650708
,2018-06-06 17:00,28.614727260947596
,2018-06-06 18:00,15.92510743227883
,2018-06-06 19:00,7.848715445289913
,2018-06-06 20:00,0.8850119566307298
,2018-06-06 21:00,0.014756192406871548
,2018-06-06 22:00,5.145559111562943E-4
,2018-06-06 23:00,0.0
,2018-06-07 00:00,0.0
,2018-06-07 01:00,0.0
,2018-06-07 02:00,0.0
,2018-06-07 03:00,0.0
,2018-06-07 04:00,0.0
,2018-06-07 05:00,1.050264906909068
,2018-06-07 06:00,8.500154018503782
,2018-06-07 07:00,53.405154794427695
,2018-06-07 08:00,80.19573613051365
,2018-06-07 09:00,187.40041537545045
,2018-06-07 10:00,290.7463257465297
,2018-06-07 11:00,382.1337890478285
,2018-06-07 12:00,431.42545896044805
,2018-06-07 13:00,411.63576226684654
,2018-06-07 14:00,333.36481567759245
,2018-06-07 15:00,168.19872321393518
,2018-06-07 16:00,122.65200382365587
,2018-06-07 17:00,162.20630930509017
,2018-06-07 18:00,19.227006543935733
,2018-06-07 19:00,7.732987064628051
,2018-06-07 20:00,1.3216547653875093
,2018-06-07 21:00,0.04644600837614595
,2018-06-07 22:00,0.02274140538767424
,2018-06-07 23:00,0.0026842971008634257
,2018-06-08 00:00,0.0021327024185323795
,2018-06-08 01:00,0.0
,2018-06-08 02:00,0.0
,2018-06-08 03:00,0.0
,2018-06-08 04:00,0.053724246207652315
,2018-06-08 05:00,2.961920739358416
,2018-06-08 06:00,13.452565856680671
,2018-06-08 07:00,75.38466962503733
,2018-06-08 08:00,166.12992532217302
,2018-06-08 09:00,186.8837932695729
,2018-06-08 10:00,226.60198014144513
,2018-06-08 11:00,222.1654977521472
